ticker,event_date,text_missing,sentiment_score,positive_prob,negative_prob,neutral_prob,uncertainty_ratio,hedging_ratio,forward_guidance_strength,litigious_ratio,pre_earnings_momentum,pre_earnings_volatility,post_earnings_gap,volume_spike,amihud_illiquidity,ret_1d,ret_3d
GOOGL,2022-04-26,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.12994562582291636,0.0203462449831429,-0.006333628212556008,2.313687857683525,4.345976767552109e-12,-0.03670871484390903,-0.03826801654437828
MSFT,2022-04-26,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.09649179007254549,0.019608358554694463,-0.011470722049452209,1.6374411040365262,2.0370622423407836e-12,0.048108892065125364,0.027015093816694202
META,2022-04-27,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.19070617787250754,0.029944743872961706,-0.03603196776956896,2.671870501587738,3.8699554183797985e-12,0.17593583122733758,0.2068018899022086
AMZN,2022-04-28,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.18396476712627052,0.02327455544865876,0.029029986262706142,1.959437469279848,2.373659778708449e-12,-0.14049437774923412,-0.14068801921767582
AAPL,2022-04-28,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.1251117591415366,0.016836961707822513,0.01711685808905461,1.5879146840859877,1.0504518879735059e-12,-0.0366046621493914,-0.02542171250021652
NVDA,2022-05-25,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.18832265669247805,0.052430794045669755,-0.008295293602844644,1.2712828436296353,4.078197945998388e-12,0.051605230528337875,0.09997056378512581
JPM,2022-07-14,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.010170853969399984,0.014611507954292884,-0.035028126020026806,2.049219972794159,9.14903819255628e-12,0.04583322380281074,0.06074083541736819
TSLA,2022-07-20,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.03583129994750367,0.028840084208079146,0.005104637645240606,0.9915579293352541,9.674056155654628e-13,0.09780470722853529,0.08457906703756324
GOOGL,2022-07-26,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.07185746331170861,0.02626906533771017,-0.00846445991625766,1.2768008862659899,4.585334633167731e-12,0.07655696901257159,0.10759882021715983
MSFT,2022-07-26,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.022877584495315517,0.016661763350223575,0.003979716641461906,1.6137836845764064,2.1084078656563494e-12,0.0668518757416614,0.11448988216817058
META,2022-07-27,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.061006918569459945,0.03578223681876643,0.02161507496282211,1.6798819968583578,6.138273617313888e-12,-0.052246745732770106,-0.056905285724390686
AMZN,2022-07-28,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.12635008847327156,0.027481648923616642,0.004959894751314753,1.2834512560564604,3.097494556770251e-12,0.10361464095050721,0.09715411352149839
AAPL,2022-07-28,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.14078865843839616,0.01555723127218512,0.0012118370467426587,1.1421571166478117,1.403736756650098e-12,0.032792998072534774,0.0169048268261085
NVDA,2022-08-24,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.009222274765680716,0.03541413013486338,-0.009836645416200662,1.0680777856144377,3.0943218933464673e-12,0.040123206515342735,-0.08251069382368936
JPM,2022-10-14,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.04970268513662279,0.024075423027402662,0.023681009455053026,2.5780024203556966,1.533322414206138e-11,0.04200020289917217,0.04784605904722117
TSLA,2022-10-19,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,-0.28757240358679026,0.0398483161705315,-0.0017711948105010311,0.8932476769094208,1.6268626216931933e-12,-0.0664744863679374,-0.048594819007349854
GOOGL,2022-10-25,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.04431077533983663,0.019212052667739548,0.003706707977362278,1.4954745922223132,5.632641697446803e-12,-0.09140513646332937,-0.07838819591630097
MSFT,2022-10-25,False,-0.033855028450489044,0.021229680627584457,0.0550847090780735,0.923685610294342,0.0038910505836575876,0.0,0.0012970168612191958,0.0,0.041271874402938336,0.02438523482023549,4.0633619158292333e-05,1.2348452413804298,2.7746987979368423e-12,-0.0771565234006697,-0.05900445741958327
META,2022-10-26,True,-0.012287585064768791,0.021229680627584457,0.03324407339096069,0.9442345499992371,0.006198347107438017,0.0,0.0032056419297964416,0.0017421602787456446,0.00835968877554194,0.028788461340321266,-0.042397059209707266,2.456727032787509,4.9270381706909195e-12,-0.2455707346809629,-0.2823909035652682
AMZN,2022-10-27,False,-0.013001793995499611,0.021399574354290962,0.03440136834979057,0.9441990852355957,0.011464968152866241,0.0,0.003821656050955414,0.0,0.010925618040286134,0.029498736646077058,-0.015044141778235876,2.2964336129042078,3.278219598172671e-12,-0.06804249715805744,-0.12770366155246493
